#SKILL
Name         reserved~
Type         Spell
Info         0
Flags        0
Minpos       112
Slot         95
Code         spell_null
Dammsg       ~
Wearoff      ???~
End

#SKILL
Name         acid blast~
Type         Spell
Info         6539
MadeBy       Xerves~
Prototype    1
Flags        0
Target       1
Minpos       110
Saves        5
Mana         25
Rounds       4
Guild        0
Code         spell_smaug
Dammsg       Acid Blast~
Dice         (b/2+2)}3~
Difficulty   2
End

#SKILL
Name         acid breath~
Type         Spell
Info         3
Flags        0
Target       1
Minpos       110
Slot         200
Mana         65
Rounds       4
Code         spell_acid_breath
Dammsg       blast of acid~
Wearoff      !Acid Breath!~
End

#SKILL
Name         acidic ball~
Type         Spell
Info         7051
MadeBy       Xerves~
Prototype    1
Flags        2097152
Target       1
Minpos       110
Saves        5
Mana         30
Rounds       4
Guild        0
Code         spell_smaug
Dammsg       Acidic Ball~
Dice         (b/2)}3~
Difficulty   2
End

#SKILL
Name         acidic blast~
Type         Spell
Info         7563
MadeBy       Xerves~
Prototype    1
Flags        2097152
Target       1
Minpos       110
Saves        5
Mana         50
Rounds       4
Guild        0
Code         spell_smaug
Dammsg       Acidic Blast~
Dice         (b)}8~
Difficulty   4
End

#SKILL
Name         acidic oblivion~
Type         Spell
Info         6539
MadeBy       Xerves~
Prototype    1
Flags        0
Target       1
Minpos       110
Saves        5
Mana         90
Rounds       6
Guild        0
Code         spell_smaug
Dammsg       Acidic Oblivion~
Dice         100+2d10+b*15/10~
Difficulty   6
End

#SKILL
Name         alertness~
Type         Spell
Info         2
Flags        0
Target       3
Minpos       111
Slot         102
Mana         30
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      You are suddenly less alert.~
Hitvict      You suddenly feel alert.~
Hitroom      $N's eyes dart about the room in an alert manner.~
Difficulty   2
Affect       'b*15+1500' 27 '1024' -1
End

#SKILL
Name         animate dead~
Type         Spell
Info         1
Flags        0
Minpos       110
Slot         231
Mana         65
Rounds       4
Code         spell_animate_dead
Dammsg       ~
Wearoff      !Animate Dead!~
Difficulty   3
End

#SKILL
Name         antimagic shell~
Type         Spell
Info         3
Flags        0
Target       2
Minpos       111
Slot         224
Mana         100
Rounds       8
Code         spell_smaug
Dammsg       ~
Wearoff      The shimmering shell and its protection from magic fade away...~
