#COMMAND
Name        '~
Code        do_say
Position    106
Level       0
FCommand    0
Log         0
End

#COMMAND
Name        ,~
Code        do_emote
Position    106
Level       0
FCommand    0
Log         0
End

#COMMAND
Name        .~
Code        do_chat
Position    104
Level       0
FCommand    0
Log         0
Flags       1
End

#COMMAND
Name        :~
Code        do_immtalk
Position    100
Level       2
FCommand    0
Log         0
Flags       1
End

#COMMAND
Name        :~
Code        do_avtalk
Position    100
Level       1
FCommand    0
Log         0
Flags       1
End

#COMMAND
Name        ;~
Code        do_gtell
Position    100
Level       0
FCommand    0
Log         0
End

#COMMAND
Name        authorize~
Code        do_authorize
Position    100
Level       1
FCommand    0
Log         1
End

#COMMAND
Name        auction~
Code        do_auction
Position    104
Level       1
FCommand    1
Log         0
Flags       1
End

#COMMAND
Name        at~
Code        do_at
Position    100
Level       3
FCommand    1
Log         0
End

#COMMAND
Name        affected~
Code        do_affected
Position    104
Level       0
FCommand    0
Log         0
End

#COMMAND
Name        afk~
Code        do_afk
Position    104
Level       0
FCommand    1
Log         0
End

#COMMAND
Name        ansi~
Code        do_ansi
Position    100
Level       0
FCommand    0
Log         0
End

#COMMAND
Name        answer~
Code        do_answer
Position    104
Level       0
FCommand    0
Log         0
Flags       1
End

#COMMAND
Name        aassign~
Code        do_aassign
Position    100
Level       3
FCommand    1
Log         1
End

#COMMAND
Name        advance~
Code        do_advance
Position    100
Level       6
FCommand    1
Log         1
End

#COMMAND
Name        allow~
Code        do_allow
Position    100
Level       4
FCommand    0
Log         1
End

#COMMAND
Name        appraise~
Code        do_appraise
Position    106
Level       0
FCommand    1
Log         0
End

#COMMAND
Name        areas~
Code        do_areas
Position    100
Level       0
FCommand    1
Log         0
End

#COMMAND
Name        aset~
Code        do_aset
Position    100
Level       3
FCommand    1
Log         1
End

#COMMAND
Name        ask~
Code        do_ask
Position    104
Level       0
FCommand    0
Log         0
Flags       1
End

#COMMAND
Name        astat~
Code        do_astat
Position    100
Level       3
FCommand    1
Log         0
End

#COMMAND
Name        avtalk~
Code        do_avtalk
Position    100
Level       1
FCommand    0
Log         0
Flags       1
End

#COMMAND
Name        apply~
Code        do_apply
Position    100
Level       1
FCommand    1
Log         0
End

#COMMAND
Name        atobj~
Code        do_atobj
Position    100
Level       3
FCommand    1
Log         0
End

#COMMAND
Name        atmob~
Code        do_atmob
Position    100
Level       3
FCommand    1
Log         0
End

#COMMAND
Name        alias~
Code        do_alias
Position    100
Level       1
FCommand    0
Log         0
End

#COMMAND
Name        ahelp~
Code        do_ahelp
Position    100
Level       6
FCommand    0
Log         0
End

#COMMAND
Name        aim~
Code        do_aim
Position    100
Level       1
FCommand    0
Log         0
End

#COMMAND
Name        addgem~
Code        do_addgem
Position    100
Level       4
FCommand    1
Log         0
End

#COMMAND
Name        addbox~
Code        do_addbox
Position    100
Level       4
FCommand    1
Log         0
End

#COMMAND
Name        attack~
Code        do_attack
Position    100
Level       1
FCommand    1
Log         0
End

#COMMAND
Name        addforge~
Code        do_addforge
Position    100
Level       6
FCommand    1
Log         1
End

#COMMAND
Name        addslab~
Code        do_addslab
Position    100
Level       6
FCommand    1
Log         1
End

#COMMAND
Name        armmilitary~
Code        do_armmilitary
Position    100
Level       1
FCommand    0
Log         0
End

#COMMAND
